session_key,driver_id,stint_number,lap_start,lap_end,compound,tyre_age_at_start
10028,5,2,2,18,SOFT,0
10028,6,1,1,1,INTERMEDIATE,0
10028,6,2,2,18,MEDIUM,0
10028,7,1,1,1,INTERMEDIATE,0
10028,7,2,2,13,INTERMEDIATE,0
10028,7,3,14,18,MEDIUM,0
10028,8,1,1,1,INTERMEDIATE,0
10028,8,2,2,13,MEDIUM,0
10028,10,1,1,1,INTERMEDIATE,0
10028,10,2,2,18,MEDIUM,0
10028,11,1,1,1,INTERMEDIATE,0
10028,11,2,2,18,MEDIUM,0
10028,12,1,1,1,INTERMEDIATE,0
10028,12,2,2,18,MEDIUM,0
10028,13,1,1,1,INTERMEDIATE,0
10028,13,2,2,18,MEDIUM,0
10028,14,1,1,1,INTERMEDIATE,0
10028,14,2,2,18,MEDIUM,0
10028,15,1,1,1,INTERMEDIATE,0
10028,15,2,2,18,MEDIUM,0
10028,16,1,1,1,INTERMEDIATE,0
10028,16,2,2,18,SOFT,0
10028,17,1,1,1,INTERMEDIATE,0
10028,17,2,2,12,MEDIUM,0
10028,18,1,1,1,INTERMEDIATE,0
10028,18,2,2,18,MEDIUM,0
10028,19,1,1,1,INTERMEDIATE,0
10028,19,2,2,18,MEDIUM,0
10028,20,1,1,1,INTERMEDIATE,0
10028,20,2,2,18,MEDIUM,0
10029,1,1,1,3,SOFT,9
10029,1,2,4,6,SOFT,0
10029,1,3,7,9,SOFT,0
10029,1,4,10,12,SOFT,3
10029,1,5,13,15,SOFT,0
10029,1,6,16,18,SOFT,0
10029,2,1,1,3,SOFT,0
10029,2,2,4,9,SOFT,0
10029,2,3,10,12,SOFT,0
10029,2,4,13,15,SOFT,3
10029,2,5,16,18,SOFT,0
10029,2,6,19,21,SOFT,0
10029,3,1,1,3,SOFT,0
10029,3,2,4,6,SOFT,0
10029,3,3,7,9,SOFT,0
10029,3,4,10,12,SOFT,0
10029,3,5,13,15,SOFT,0
10029,4,1,1,2,SOFT,3
10029,4,2,3,5,SOFT,0
10029,4,3,6,8,SOFT,0
10029,4,4,9,10,SOFT,0
10029,4,5,11,13,SOFT,0
10029,5,1,1,3,SOFT,0
10029,5,2,4,6,SOFT,0
10029,5,3,7,9,SOFT,0
10029,5,4,10,12,SOFT,0
10029,5,5,13,15,SOFT,0
10029,6,1,1,3,SOFT,1
10029,6,2,4,6,SOFT,0
10029,6,3,7,9,SOFT,0
10029,7,1,1,2,SOFT,0
10029,7,2,3,5,SOFT,0
10029,7,3,6,8,SOFT,0
10029,7,4,9,11,SOFT,0
10029,7,5,12,14,SOFT,0
10029,7,6,15,17,SOFT,0
10029,7,7,18,20,SOFT,0
10029,8,1,1,3,SOFT,4
10029,8,2,4,6,SOFT,0
10029,8,3,7,9,SOFT,0
10029,9,1,1,3,SOFT,3
10029,9,2,4,9,SOFT,0
10029,9,3,10,12,SOFT,0
10029,9,4,13,15,SOFT,0
10029,9,5,16,17,SOFT,0
10029,9,6,18,20,SOFT,3
10029,10,1,1,3,SOFT,4
10029,10,2,4,6,SOFT,0
