session_key,ts,category,flag,scope,sector,lap_number,driver_id,message
11308,2026-06-26 14:41:13+03,Other,,,,,,CAR 34 (CRA) TIME 1:14.068 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:40:11
11308,2026-06-26 14:43:10+03,Other,,,,,,YELLOW IN PIT LANE
11308,2026-06-26 14:43:31+03,Other,,,,,,CAR 12 (ANT) TIME 1:33.599 DELETED - TRACK LIMITS AT TURN 1 LAP 8 13:41:37
11308,2026-06-26 14:43:38+03,Other,,,,,,PIT LANE CLEAR
11308,2026-06-26 14:43:46+03,Other,,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 9 13:42:30 (PIT)
11308,2026-06-26 14:55:16+03,Other,,,,,,CAR 46 (BRO) TIME 1:31.629 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:53:27
11308,2026-06-26 14:56:19+03,Other,,,,,,CAR 46 (BRO) TIME 1:13.348 DELETED - TRACK LIMITS AT TURN 3 LAP 7 13:54:59
11308,2026-06-26 14:57:31+03,Other,,,,,,CAR 44 (HAM) TIME 1:24.408 DELETED - TRACK LIMITS AT TURN 3 LAP 10 13:56:03
11308,2026-06-26 14:59:17+03,Other,,,,,,CAR 46 (BRO) TIME 1:12.085 DELETED - TRACK LIMITS AT TURN 1 LAP 9 13:57:40
11308,2026-06-26 15:02:05+03,Other,,,,,,CAR 38 (BEG) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 15 13:58:24 (PIT)
11308,2026-06-26 15:04:50+03,Other,,,,,,CAR 14 (ALO) TIME 1:17.318 DELETED - TRACK LIMITS AT TURN 8 LAP 13 13:59:48
11308,2026-06-26 15:08:26+03,Other,,,,,,CAR 90 (IWA) TIME 1:12.192 DELETED - TRACK LIMITS AT TURN 3 LAP 10 14:07:22
11308,2026-06-26 15:13:01+03,Other,,,,,,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 6 14:11:04 (PIT)
11308,2026-06-26 15:13:06+03,Other,,,,,,CAR 12 (ANT) TIME 1:13.009 DELETED - TRACK LIMITS AT TURN 1 LAP 20 14:11:52
11308,2026-06-26 15:13:07+03,Flag,DOUBLE YELLOW,Sector,9,,,DOUBLE YELLOW IN TRACK SECTOR 9
11308,2026-06-26 15:13:20+03,Flag,CLEAR,Sector,9,,,CLEAR IN TRACK SECTOR 9
11308,2026-06-26 15:14:28+03,Other,,,,,,CAR 81 (PIA) TIME 8:59.251 DELETED - DOUBLE YELLOW AT TURN 4
11308,2026-06-26 15:18:04+03,Other,,,,,,CAR 46 (BRO) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 21 14:16:33 (PIT)
11308,2026-06-26 15:20:40+03,Other,,,,,,CAR 81 (PIA) TIME 1:08.871 DELETED - TRACK LIMITS AT TURN 1 LAP 19 14:18:40
11308,2026-06-26 15:20:46+03,Other,,,,,,CAR 12 (ANT) TIME 1:14.093 DELETED - TRACK LIMITS AT TURN 1 LAP 26 14:19:04
11308,2026-06-26 15:28:20+03,Other,,,,,,CAR 10 (GAS) TIME 1:46.277 DELETED - TRACK LIMITS AT TURN 1 LAP 28 14:26:26
11308,2026-06-26 15:28:21+03,Flag,YELLOW,Sector,6,,,YELLOW IN TRACK SECTOR 6
11308,2026-06-26 15:28:31+03,Flag,DOUBLE YELLOW,Sector,6,,,DOUBLE YELLOW IN TRACK SECTOR 6
11308,2026-06-26 15:28:34+03,Flag,YELLOW,Sector,5,,,YELLOW IN TRACK SECTOR 5
11308,2026-06-26 15:28:44+03,Flag,RED,Track,,,,RED FLAG
11308,2026-06-26 15:28:44.384+03,SessionStatus,,,,,,SESSION ABORTED
11308,2026-06-26 15:28:45+03,Flag,CLEAR,Sector,5,,,CLEAR IN TRACK SECTOR 5
11308,2026-06-26 15:28:45+03,Flag,CLEAR,Sector,6,,,CLEAR IN TRACK SECTOR 6
11308,2026-06-26 15:28:59+03,Flag,DOUBLE YELLOW,Sector,6,,,DOUBLE YELLOW IN TRACK SECTOR 6
11308,2026-06-26 15:30:09+03,Other,,,,,,CAR 38 (BEG) LAP DELETED - DOUBLE YELLOW AT TURN 3
11308,2026-06-26 15:30:39+03,Flag,CLEAR,Sector,6,,,CLEAR IN TRACK SECTOR 6
11308,2026-06-26 15:31:04+03,Flag,CLEAR,Track,,,,TRACK CLEAR
11308,2026-06-26 15:31:50+03,Flag,YELLOW,Sector,15,,,YELLOW IN TRACK SECTOR 15
11308,2026-06-26 15:32:19+03,Flag,YELLOW,Sector,10,,,YELLOW IN TRACK SECTOR 10
11308,2026-06-26 15:32:25+03,Flag,DOUBLE YELLOW,Sector,13,,,DOUBLE YELLOW IN TRACK SECTOR 13
11308,2026-06-26 15:32:37+03,Flag,YELLOW,Sector,12,,,YELLOW IN TRACK SECTOR 12
11308,2026-06-26 15:32:45+03,Flag,DOUBLE YELLOW,Sector,12,,,DOUBLE YELLOW IN TRACK SECTOR 12
11308,2026-06-26 15:32:46+03,Flag,YELLOW,Sector,16,,,YELLOW IN TRACK SECTOR 16
11308,2026-06-26 15:32:51+03,Flag,CLEAR,Sector,13,,,CLEAR IN TRACK SECTOR 13
11308,2026-06-26 15:32:59+03,Flag,YELLOW,Sector,9,,,YELLOW IN TRACK SECTOR 9
11308,2026-06-26 15:33:09+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
11308,2026-06-26 15:33:12+03,Flag,DOUBLE YELLOW,Sector,13,,,DOUBLE YELLOW IN TRACK SECTOR 13
11308,2026-06-26 15:33:16+03,Flag,CLEAR,Sector,14,,,CLEAR IN TRACK SECTOR 14
11308,2026-06-26 15:33:43+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
11308,2026-06-26 15:34:54+03,Flag,CLEAR,Sector,9,,,CLEAR IN TRACK SECTOR 9
11308,2026-06-26 15:34:56+03,Flag,CLEAR,Sector,16,,,CLEAR IN TRACK SECTOR 16
11308,2026-06-26 15:35:50+03,Flag,CLEAR,Sector,10,,,CLEAR IN TRACK SECTOR 10
11308,2026-06-26 15:35:58+03,Flag,CLEAR,Sector,13,,,CLEAR IN TRACK SECTOR 13
11308,2026-06-26 15:36:02+03,Flag,YELLOW,Sector,13,,,YELLOW IN TRACK SECTOR 13
11309,2026-06-26 17:59:59.99+03,SessionStatus,,,,,,SESSION STARTED
11309,2026-06-26 18:00:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11309,2026-06-26 18:03:25+03,Other,,,,,,CAR 27 (HUL) TIME 1:25.670 DELETED - TRACK LIMITS AT TURN 1 LAP 3 17:01:36
11309,2026-06-26 18:05:04+03,Other,,,,,,CAR 14 (ALO) TIME 1:35.141 DELETED - TRACK LIMITS AT TURN 3 LAP 3 17:03:42
11309,2026-06-26 18:08:15+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
11309,2026-06-26 18:08:18+03,Flag,DOUBLE YELLOW,Sector,11,,,DOUBLE YELLOW IN TRACK SECTOR 11
11309,2026-06-26 18:08:32+03,SafetyCar,,,,,,VSC DEPLOYED
11309,2026-06-26 18:09:09+03,Other,,,,,,MARSHALS ON TRACK AT TURN 6
11309,2026-06-26 18:09:12+03,Flag,DOUBLE YELLOW,Sector,11,,,DOUBLE YELLOW IN TRACK SECTOR 11
11309,2026-06-26 18:09:49+03,Other,,,,,,CAR 16 (LEC) TIME 1:29.491 DELETED - DOUBLE YELLOW AT TURN 5
11309,2026-06-26 18:09:53+03,Other,,,,,,CAR 44 (HAM) TIME 2:07.855 DELETED - DOUBLE YELLOW AT TURN 5
11309,2026-06-26 18:10:21+03,Other,,,,,,CAR 77 (BOT) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 6 17:08:38 (PIT)
11309,2026-06-26 18:15:34+03,Flag,CLEAR,Sector,11,,,CLEAR IN TRACK SECTOR 11
11309,2026-06-26 18:15:36+03,SafetyCar,,,,,,VSC ENDING
11309,2026-06-26 18:15:46+03,Flag,CLEAR,Track,,,,TRACK CLEAR
11309,2026-06-26 18:19:50+03,Other,,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 11 17:17:53 (PIT)
11309,2026-06-26 18:21:29+03,Flag,YELLOW,Sector,6,,,YELLOW IN TRACK SECTOR 6
11309,2026-06-26 18:21:37+03,Flag,CLEAR,Sector,6,,,CLEAR IN TRACK SECTOR 6
11309,2026-06-26 18:21:39+03,Flag,YELLOW,Sector,6,,,YELLOW IN TRACK SECTOR 6
11309,2026-06-26 18:21:40+03,Other,,,,,,CAR 1 (NOR) TIME 1:29.795 DELETED - TRACK LIMITS AT TURN 3 LAP 11 17:19:56
11309,2026-06-26 18:21:46+03,Flag,CLEAR,Sector,6,,,CLEAR IN TRACK SECTOR 6
11309,2026-06-26 18:24:22+03,Other,,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 12 17:21:32 (PIT)
11309,2026-06-26 18:24:36+03,Other,,,,,,CAR 23 (ALB) TIME 1:30.237 DELETED - TRACK LIMITS AT TURN 1 LAP 10 17:22:54
11309,2026-06-26 18:28:05+03,Other,,,,,,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 13 17:24:50 (PIT)
11309,2026-06-26 18:33:59+03,Other,,,,,,YELLOW IN PIT LANE
11309,2026-06-26 18:36:44+03,Other,,,,,,PIT LANE CLEAR
11309,2026-06-26 18:38:44+03,Other,,,,,,CAR 44 (HAM) TIME 1:29.348 DELETED - TRACK LIMITS AT TURN 3 LAP 19 17:37:23
11309,2026-06-26 18:47:20+03,Other,,,,,,CAR 63 (RUS) TIME 1:46.711 DELETED - TRACK LIMITS AT TURN 1 LAP 13 17:39:35
11309,2026-06-26 18:54:30+03,Other,,,,,,CAR 81 (PIA) TIME 1:14.663 DELETED - TRACK LIMITS AT TURN 3 LAP 25 17:53:28
11309,2026-06-26 18:55:32+03,Other,,,,,,CAR 1 (NOR) TIME 1:12.585 DELETED - TRACK LIMITS AT TURN 3 LAP 26 17:54:06
11309,2026-06-26 18:56:16+03,Other,,,,,,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 29 17:55:12 (PIT)
11309,2026-06-26 18:56:45+03,Other,,,,,,CAR 63 (RUS) TIME 1:15.101 DELETED - TRACK LIMITS AT TURN 3 LAP 20 17:55:43
11309,2026-06-26 18:59:59.976+03,SessionStatus,,,,,,SESSION FINISHED
11309,2026-06-26 19:00:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
11309,2026-06-26 19:00:12+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD)
11309,2026-06-26 19:00:31+03,Other,,,,,,CAR 16 (LEC) TIME 1:15.652 DELETED - TRACK LIMITS AT TURN 9 LAP 30 17:57:21
11309,2026-06-26 19:03:19+03,Other,,,,,,CAR 3 (VER) TIME 1:14.001 DELETED - TRACK LIMITS AT TURN 9 LAP 25 17:58:04
11309,2026-06-26 19:03:34+03,Other,,,,,,CAR 44 (HAM) TIME 1:11.875 DELETED - TRACK LIMITS AT TURN 1 LAP 31 17:59:52
11309,2026-06-26 19:08:00+03,Flag,YELLOW,Sector,2,,,YELLOW IN TRACK SECTOR 2
11309,2026-06-26 19:08:14+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
11309,2026-06-26 19:08:28+03,Flag,YELLOW,Sector,10,,,YELLOW IN TRACK SECTOR 10
11309,2026-06-26 19:08:28+03,Flag,YELLOW,Sector,15,,,YELLOW IN TRACK SECTOR 15
11309,2026-06-26 19:08:33+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
11309,2026-06-26 19:08:35+03,Flag,CLEAR,Sector,10,,,CLEAR IN TRACK SECTOR 10
11309,2026-06-26 19:08:46+03,Flag,YELLOW,Sector,10,,,YELLOW IN TRACK SECTOR 10
11309,2026-06-26 19:08:53+03,Flag,YELLOW,Sector,16,,,YELLOW IN TRACK SECTOR 16
11309,2026-06-26 19:08:56+03,Flag,YELLOW,Sector,12,,,YELLOW IN TRACK SECTOR 12
11309,2026-06-26 19:09:01+03,Flag,YELLOW,Sector,13,,,YELLOW IN TRACK SECTOR 13
11309,2026-06-26 19:09:23+03,Flag,YELLOW,Sector,3,,,YELLOW IN TRACK SECTOR 3
11309,2026-06-26 19:12:18+03,Flag,CLEAR,Sector,16,,,CLEAR IN TRACK SECTOR 16
11309,2026-06-26 19:12:20+03,Flag,CLEAR,Sector,10,,,CLEAR IN TRACK SECTOR 10
11309,2026-06-26 19:12:26+03,Flag,CLEAR,Sector,11,,,CLEAR IN TRACK SECTOR 11
11309,2026-06-26 19:12:38+03,Flag,CLEAR,Sector,14,,,CLEAR IN TRACK SECTOR 14
11310,2026-06-27 13:15:52+03,Other,,,,,,RISK OF RAIN FOR F1 FREE PRACTICE 3 IS 0%
11310,2026-06-27 13:30:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11310,2026-06-27 13:30:00.025+03,SessionStatus,,,,,,SESSION STARTED
11310,2026-06-27 13:38:29+03,Other,,,,,,CAR 11 (PER) TIME 1:30.141 DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:36:47
11310,2026-06-27 13:47:32+03,Other,,,,,,CAR 77 (BOT) TIME 1:11.269 DELETED - TRACK LIMITS AT TURN 9 LAP 3 12:46:27
11310,2026-06-27 13:55:12+03,Other,,,,,,CAR 55 (SAI) TIME 1:14.696 DELETED - TRACK LIMITS AT TURN 9 LAP 6 12:53:28
11310,2026-06-27 13:56:31+03,Flag,BLACK AND WHITE,Driver,,,17,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - DRIVING UNNECESSARILY SLOWLY (12:53:38)
11310,2026-06-27 13:59:42+03,Other,,,,,,CAR 1 (NOR) TIME 1:22.399 DELETED - TRACK LIMITS AT TURN 3 LAP 6 12:58:35
11310,2026-06-27 14:05:46+03,Other,,,,,,CAR 5 (BOR) TIME 1:10.348 DELETED - TRACK LIMITS AT TURN 3 LAP 9 13:04:44
11310,2026-06-27 14:11:40+03,Other,,,,,,CAR 55 (SAI) TIME 1:16.142 DELETED - TRACK LIMITS AT TURN 1 LAP 16 13:10:09
11310,2026-06-27 14:11:51+03,Other,,,,,,CAR 55 (SAI) TIME 1:16.142 DELETED - TRACK LIMITS AT TURN 9 LAP 16 13:11:08
11310,2026-06-27 14:17:20+03,Other,,,,,,CAR 27 (HUL) TIME 1:08.490 DELETED - TRACK LIMITS AT TURN 9 LAP 16 13:16:37
11310,2026-06-27 14:18:16+03,Other,,,,,,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 15 13:16:57 (PIT)
11310,2026-06-27 14:20:13+03,Other,,,,,,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 19 13:18:41 (PIT)
11310,2026-06-27 14:30:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
11310,2026-06-27 14:30:00.019+03,SessionStatus,,,,,,SESSION FINISHED
11310,2026-06-27 14:30:15+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER)
11310,2026-06-27 14:31:14+03,Other,,,,,,CAR 10 (GAS) TIME 1:40.221 DELETED - TRACK LIMITS AT TURN 1 LAP 15 13:29:05
11310,2026-06-27 14:35:53+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
11310,2026-06-27 14:35:58+03,Flag,YELLOW,Sector,15,,,YELLOW IN TRACK SECTOR 15
11310,2026-06-27 14:36:02+03,Flag,CLEAR,Sector,15,,,CLEAR IN TRACK SECTOR 15
11311,2026-06-27 16:47:01+03,Other,,,,,,RISK OF RAIN FOR F1 QUALIFYING IS 0%
11311,2026-06-27 17:00:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11311,2026-06-27 17:00:01.188+03,SessionStatus,,,,,,SESSION STARTED
11311,2026-06-27 17:18:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
11311,2026-06-27 17:18:01.392+03,SessionStatus,,,,,,SESSION FINISHED
11311,2026-06-27 17:18:10+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR)
11311,2026-06-27 17:20:23+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
11311,2026-06-27 17:21:47+03,Flag,CLEAR,Sector,11,,,CLEAR IN TRACK SECTOR 11
11311,2026-06-27 17:21:50+03,Other,,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 31 (OCO), 63 (RUS), 41 (LIN), 30 (LAW), 6 (HAD), 5 (BOR), 27 (HUL), 11 (PER), 43 (COL) AND 87 (BEA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11311,2026-06-27 17:22:13+03,Other,,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 31 (OCO), 63 (RUS), 41 (LIN), 30 (LAW), 6 (HAD), 5 (BOR), 27 (HUL), 11 (PER), 43 (COL) AND 87 (BEA) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11311,2026-06-27 17:25:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11311,2026-06-27 17:25:01.476+03,SessionStatus,,,,,,SESSION STARTED
11311,2026-06-27 17:37:46+03,Other,,,,,,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 7 16:31:44 (PIT)
11311,2026-06-27 17:40:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
11311,2026-06-27 17:40:00.252+03,SessionStatus,,,,,,SESSION FINISHED
11311,2026-06-27 17:40:15+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS)
11311,2026-06-27 17:40:46+03,Other,,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 12 16:39:18 (PIT)
11311,2026-06-27 17:42:23+03,Other,,,,,,"FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 10 (GAS), 43 (COL), 12 (ANT) AND 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11311,2026-06-27 17:42:33+03,Other,,,,,,"FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 10 (GAS), 43 (COL), 12 (ANT) AND 5 (BOR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11311,2026-06-27 17:47:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11311,2026-06-27 17:47:00.104+03,SessionStatus,,,,,,SESSION STARTED
11311,2026-06-27 17:51:35+03,Other,,,,,,INCIDENT INVOLVING CAR 41 (LIN) NOTED - UNSAFE RELEASE (16:50:09)
11311,2026-06-27 17:57:56+03,Other,,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 41 (LIN) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE (16:50:09)
11311,2026-06-27 17:59:59.847+03,SessionStatus,,,,,,SESSION FINISHED
11311,2026-06-27 18:00:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
11311,2026-06-27 18:00:08+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC)
11311,2026-06-27 18:00:23+03,Flag,YELLOW,Sector,15,,,YELLOW IN TRACK SECTOR 15
11311,2026-06-27 18:00:45+03,Flag,DOUBLE YELLOW,Sector,15,,,DOUBLE YELLOW IN TRACK SECTOR 15
11311,2026-06-27 18:00:53+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
11311,2026-06-27 18:03:16+03,Other,,,,,,INCIDENT INVOLVING CAR 63 (RUS) NOTED - YELLOW FLAG INFRINGEMENT (17:00:35)
11311,2026-06-27 18:03:32+03,Flag,CLEAR,Sector,14,,,CLEAR IN TRACK SECTOR 14
11311,2026-06-27 18:06:50+03,Other,,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (17:00:35)
11311,2026-06-27 18:08:05+03,Other,,,,,,CAR 6 (HAD) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:06+03,Other,,,,,,CAR 44 (HAM) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:07+03,Other,,,,,,CAR 30 (LAW) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:08+03,Other,,,,,,CAR 16 (LEC) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:10+03,Other,,,,,,CAR 1 (NOR) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:12+03,Other,,,,,,CAR 81 (PIA) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:14+03,Other,,,,,,CAR 41 (LIN) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:17+03,Other,,,,,,CAR 12 (ANT) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:08:20+03,Other,,,,,,CAR 63 (RUS) LAP DELETED - DOUBLE YELLOW AT TURN 9
11311,2026-06-27 18:09:00+03,Other,,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 31 (OCO), 63 (RUS), 41 (LIN), 30 (LAW), 5 (BOR), 27 (HUL), 11 (PER), 43 (COL) AND 87 (BEA) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11311,2026-06-27 18:09:14+03,Other,,,,,,"FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 10 (GAS), 43 (COL), 12 (ANT) AND 5 (BOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11311,2026-06-27 18:10:48+03,Flag,CLEAR,Sector,15,,,CLEAR IN TRACK SECTOR 15
11311,2026-06-27 18:11:17+03,Flag,YELLOW,Sector,2,,,YELLOW IN TRACK SECTOR 2
11311,2026-06-27 18:11:53+03,Flag,YELLOW,Sector,4,,,YELLOW IN TRACK SECTOR 4
11311,2026-06-27 18:12:03+03,Flag,CLEAR,Sector,2,,,CLEAR IN TRACK SECTOR 2
11311,2026-06-27 18:12:16+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
11311,2026-06-27 18:13:14+03,Flag,YELLOW,Sector,2,,,YELLOW IN TRACK SECTOR 2
11311,2026-06-27 18:13:22+03,Flag,CLEAR,Sector,4,,,CLEAR IN TRACK SECTOR 4
11311,2026-06-27 18:13:27+03,Flag,YELLOW,Sector,5,,,YELLOW IN TRACK SECTOR 5
11311,2026-06-27 18:13:38+03,Flag,CLEAR,Sector,5,,,CLEAR IN TRACK SECTOR 5
11311,2026-06-27 18:14:54+03,Flag,YELLOW,Sector,15,,,YELLOW IN TRACK SECTOR 15
11311,2026-06-27 18:16:30+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
11311,2026-06-27 18:16:39+03,Flag,CLEAR,Sector,2,,,CLEAR IN TRACK SECTOR 2
11315,2026-06-28 15:20:00+03,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
11315,2026-06-28 15:20:36+03,Flag,DOUBLE YELLOW,Sector,3,1,,DOUBLE YELLOW IN TRACK SECTOR 3
11315,2026-06-28 15:20:42+03,Flag,CLEAR,Sector,3,1,,CLEAR IN TRACK SECTOR 3
11315,2026-06-28 15:20:51+03,Flag,DOUBLE YELLOW,Sector,3,1,,DOUBLE YELLOW IN TRACK SECTOR 3
11315,2026-06-28 15:20:55+03,Flag,CLEAR,Sector,3,1,,CLEAR IN TRACK SECTOR 3
11315,2026-06-28 15:26:59+03,Other,,,,1,,INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:23:37)
11315,2026-06-28 15:28:44+03,Other,,,,1,,FIA STEWARDS: INCIDENT INVOLVING CAR 30 (LAW) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:23:37)
11315,2026-06-28 15:30:00+03,Other,,,,1,,PIT EXIT CLOSED
11315,2026-06-28 15:30:48+03,Other,,,,1,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
11315,2026-06-28 15:31:03+03,Flag,YELLOW,Sector,14,1,,YELLOW IN TRACK SECTOR 14
11315,2026-06-28 15:31:12+03,Flag,CLEAR,Sector,14,1,,CLEAR IN TRACK SECTOR 14
11315,2026-06-28 15:32:17+03,Flag,YELLOW,Sector,14,1,,YELLOW IN TRACK SECTOR 14
11315,2026-06-28 15:32:59+03,Flag,CLEAR,Sector,14,1,,CLEAR IN TRACK SECTOR 14
11315,2026-06-28 15:33:25+03,Flag,YELLOW,Sector,14,1,,YELLOW IN TRACK SECTOR 14
11315,2026-06-28 15:33:59+03,Flag,CLEAR,Sector,14,1,,CLEAR IN TRACK SECTOR 14
11315,2026-06-28 15:51:54+03,Other,,,,1,,RISK OF RAIN FOR THE F1 RACE IS 10%
11315,2026-06-28 15:57:21+03,Other,,,,1,,OVERTAKE DISABLED
11315,2026-06-28 16:03:18+03,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
11315,2026-06-28 16:03:19.728+03,SessionStatus,,,,1,,SESSION STARTED
11315,2026-06-28 16:04:24+03,Other,,,,1,,OVERTAKE ENABLED
11315,2026-06-28 16:06:16+03,Other,,,,3,,TURN 1 INCIDENT INVOLVING CAR 12 (ANT) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:28)
11315,2026-06-28 16:06:47+03,Other,,,,3,,TURN 3 INCIDENT INVOLVING CAR 12 (ANT) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:42)
11315,2026-06-28 16:07:42+03,Other,,,,4,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
11315,2026-06-28 16:07:46+03,Other,,,,4,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 12 (ANT) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:28)
11315,2026-06-28 16:08:27+03,Other,,,,5,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CAR 12 (ANT) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:42)
11315,2026-06-28 16:08:44+03,Other,,,,5,,TURN 5 INCIDENT INVOLVING CARS 5 (BOR) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (15:05:16)
11315,2026-06-28 16:09:15+03,Other,,,,5,,CAR 12 (ANT) TIME 1:14.216 DELETED - TRACK LIMITS AT TURN 1 LAP 2 15:04:42
11315,2026-06-28 16:09:51+03,Other,,,,6,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 5 (BOR) AND 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK (15:05:16)
