session_key,driver_id,driver_number,position,points,number_of_laps,dnf,dns,dsq,duration_s,gap_to_leader_s,laps_down,q1_s,q2_s,q3_s,gap_raw
9935,16,44,16,0.00,8,f,f,f,,,,101.939,,,"[0.929, null, null]"
9935,29,43,17,0.00,8,f,f,f,,,,102.022,,,"[1.012, null, null]"
9935,7,12,18,0.00,6,f,f,f,,,,102.139,,,"[1.129, null, null]"
9935,8,14,19,0.00,8,f,f,f,,,,102.385,,,"[1.375, null, null]"
9935,10,18,20,0.00,8,f,f,f,,,,102.502,,,"[1.492, null, null]"
9939,19,81,1,25.00,44,f,f,f,5122.601,0.000,,,,,0
9939,2,4,2,18.00,44,f,f,f,5126.016,3.415,,,,,3.415
9939,9,16,3,15.00,44,f,f,f,5142.786,20.185,,,,,20.185
9939,1,1,4,12.00,44,f,f,f,5144.332,21.731,,,,,21.731
9939,18,63,5,10.00,44,f,f,f,5157.464,34.863,,,,,34.863
9939,12,23,6,8.00,44,f,f,f,5162.527,39.926,,,,,39.926
9939,16,44,7,6.00,44,f,f,f,5163.280,40.679,,,,,40.679
9939,14,30,8,4.00,44,f,f,f,5174.634,52.033,,,,,52.033
9939,3,5,9,2.00,44,f,f,f,5179.035,56.434,,,,,56.434
9939,6,10,10,1.00,44,f,f,f,5195.315,72.714,,,,,72.714
9939,20,87,11,0.00,44,f,f,f,5195.746,73.145,,,,,73.145
9939,13,27,12,0.00,44,f,f,f,5196.229,73.628,,,,,73.628
9939,11,22,13,0.00,44,f,f,f,5197.996,75.395,,,,,75.395
9939,10,18,14,0.00,44,f,f,f,5202.432,79.831,,,,,79.831
9939,15,31,15,0.00,44,f,f,f,5208.664,86.063,,,,,86.063
9939,7,12,16,0.00,44,f,f,f,5209.322,86.721,,,,,86.721
9939,8,14,17,0.00,44,f,f,f,5210.525,87.924,,,,,87.924
9939,17,55,18,0.00,44,f,f,f,5214.625,92.024,,,,,92.024
9939,29,43,19,0.00,44,f,f,f,5217.851,95.250,,,,,95.25
9939,4,6,20,0.00,43,f,f,f,,,1,,,,+1 LAP
9940,16,44,1,0.00,26,f,f,f,86.892,0.000,,,,,0
9940,2,4,2,0.00,26,f,f,f,86.915,0.023,,,,,0.023
9940,19,81,3,0.00,28,f,f,f,87.042,0.150,,,,,0.15
9940,9,16,4,0.00,26,f,f,f,87.095,0.203,,,,,0.203
9940,18,63,5,0.00,25,f,f,f,87.163,0.271,,,,,0.271
9940,4,6,6,0.00,28,f,f,f,87.217,0.325,,,,,0.325
9940,12,23,7,0.00,30,f,f,f,87.304,0.412,,,,,0.412
9940,14,30,8,0.00,27,f,f,f,87.351,0.459,,,,,0.459
9940,7,12,9,0.00,25,f,f,f,87.367,0.475,,,,,0.475
9940,1,1,10,0.00,26,f,f,f,87.432,0.540,,,,,0.54
9940,8,14,11,0.00,24,f,f,f,87.678,0.786,,,,,0.786
9940,10,18,12,0.00,22,f,f,f,87.844,0.952,,,,,0.952
9940,17,55,13,0.00,26,f,f,f,87.909,1.017,,,,,1.017
9940,28,36,14,0.00,22,f,f,f,87.958,1.066,,,,,1.066
9940,15,31,15,0.00,23,f,f,f,88.057,1.165,,,,,1.165
9940,29,43,16,0.00,27,f,f,f,88.086,1.194,,,,,1.194
9940,32,97,17,0.00,25,f,f,f,88.142,1.250,,,,,1.25
9940,20,87,18,0.00,24,f,f,f,88.147,1.255,,,,,1.255
9940,6,10,19,0.00,23,f,f,f,88.332,1.440,,,,,1.44
9940,3,5,20,0.00,23,f,f,f,88.397,1.505,,,,,1.505
9941,2,4,1,0.00,26,f,f,f,85.816,0.000,,,,,0
9941,9,16,2,0.00,29,f,f,f,86.038,0.222,,,,,0.222
9941,16,44,3,0.00,29,f,f,f,86.117,0.301,,,,,0.301
9941,19,81,4,0.00,27,f,f,f,86.286,0.470,,,,,0.47
9941,1,1,5,0.00,23,f,f,f,86.314,0.498,,,,,0.498
9941,7,12,6,0.00,28,f,f,f,86.383,0.567,,,,,0.567
9941,10,18,7,0.00,24,f,f,f,86.430,0.614,,,,,0.614
9941,18,63,8,0.00,27,f,f,f,86.523,0.707,,,,,0.707
9941,4,6,9,0.00,27,f,f,f,86.524,0.708,,,,,0.708
9941,14,30,10,0.00,28,f,f,f,86.624,0.808,,,,,0.808
9941,12,23,11,0.00,30,f,f,f,86.840,1.024,,,,,1.024
9941,8,14,12,0.00,24,f,f,f,86.876,1.060,,,,,1.06
9941,3,5,13,0.00,27,f,f,f,86.904,1.088,,,,,1.088
9941,15,31,14,0.00,26,f,f,f,86.941,1.125,,,,,1.125
9941,11,22,15,0.00,25,f,f,f,86.980,1.164,,,,,1.164
9941,17,55,16,0.00,27,f,f,f,87.159,1.343,,,,,1.343
9941,13,27,17,0.00,29,f,f,f,87.165,1.349,,,,,1.349
9941,6,10,18,0.00,24,f,f,f,87.174,1.358,,,,,1.358
9941,20,87,19,0.00,27,f,f,f,87.226,1.410,,,,,1.41
9941,29,43,20,0.00,29,f,f,f,87.289,1.473,,,,,1.473
9942,9,16,1,0.00,14,f,f,f,85.498,0.000,,,,,0
9942,19,81,2,0.00,14,f,f,f,85.566,0.068,,,,,0.068
9942,1,1,3,0.00,14,f,f,f,85.585,0.087,,,,,0.087
9942,2,4,4,0.00,17,f,f,f,85.606,0.108,,,,,0.108
9942,11,22,5,0.00,13,f,f,f,86.104,0.606,,,,,0.606
9942,20,87,6,0.00,13,f,f,f,86.112,0.614,,,,,0.614
9942,12,23,7,0.00,15,f,f,f,86.119,0.621,,,,,0.621
9942,18,63,8,0.00,13,f,f,f,86.125,0.627,,,,,0.627
9942,4,6,9,0.00,14,f,f,f,86.129,0.631,,,,,0.631
9942,14,30,10,0.00,14,f,f,f,86.256,0.758,,,,,0.758
9942,16,44,11,0.00,17,f,f,f,86.332,0.834,,,,,0.834
9942,17,55,12,0.00,16,f,f,f,86.332,0.834,,,,,0.834
9942,15,31,13,0.00,12,f,f,f,86.377,0.879,,,,,0.879
9942,7,12,14,0.00,12,f,f,f,86.422,0.924,,,,,0.924
9942,13,27,15,0.00,19,f,f,f,86.499,1.001,,,,,1.001
9942,3,5,16,0.00,15,f,f,f,86.501,1.003,,,,,1.003
9942,8,14,17,0.00,16,f,f,f,86.894,1.396,,,,,1.396
9942,29,43,18,0.00,14,f,f,f,87.597,2.099,,,,,2.099
9942,10,18,19,0.00,14,f,f,f,87.600,2.102,,,,,2.102
9942,6,10,20,0.00,16,f,f,f,87.878,2.380,,,,,2.38
9943,1,1,1,0.00,18,f,f,f,,,,85.886,85.316,84.892,"[0.0, 0.232, 0.0]"
9943,19,81,2,0.00,21,f,f,f,,,,85.963,85.316,84.995,"[0.077, 0.232, 0.103]"
9943,2,4,3,0.00,20,f,f,f,,,,86.123,85.231,85.010,"[0.237, 0.147, 0.118]"
9943,18,63,4,0.00,19,f,f,f,,,,86.236,85.637,85.029,"[0.35, 0.553, 0.137]"
9943,16,44,5,0.00,19,f,f,f,,,,86.296,85.084,85.095,"[0.41, 0.0, 0.203]"
9943,9,16,6,0.00,21,f,f,f,,,,86.186,85.133,85.121,"[0.3, 0.049, 0.229]"
9943,7,12,7,0.00,18,f,f,f,,,,86.265,85.620,85.374,"[0.379, 0.536, 0.482]"
9943,20,87,8,0.00,18,f,f,f,,,,86.005,85.534,85.471,"[0.119, 0.45, 0.579]"
9943,8,14,9,0.00,15,f,f,f,,,,86.108,85.593,85.621,"[0.222, 0.509, 0.729]"
9943,6,10,10,0.00,21,f,f,f,,,,86.328,85.711,85.785,"[0.442, 0.627, 0.893]"
9943,17,55,11,0.00,12,f,f,f,,,,86.175,85.746,,"[0.289, 0.662, null]"
9943,11,22,12,0.00,13,f,f,f,,,,86.275,85.826,,"[0.389, 0.742, null]"
9943,4,6,13,0.00,12,f,f,f,,,,86.177,85.864,,"[0.291, 0.78, null]"
9943,12,23,14,0.00,13,f,f,f,,,,86.093,85.889,,"[0.207, 0.805, null]"
9943,15,31,15,0.00,12,f,f,f,,,,86.136,85.950,,"[0.25, 0.866, null]"
9943,14,30,16,0.00,6,f,f,f,,,,86.440,,,"[0.554, null, null]"
9943,3,5,17,0.00,9,f,f,f,,,,86.446,,,"[0.56, null, null]"
9943,10,18,18,0.00,9,f,f,f,,,,86.504,,,"[0.618, null, null]"
9943,13,27,19,0.00,9,f,f,f,,,,86.574,,,"[0.688, null, null]"
9943,29,43,20,0.00,6,f,f,f,,,,87.060,,,"[1.174, null, null]"
9947,2,4,1,25.00,52,f,f,f,5835.735,0.000,,,,,0
9947,19,81,2,18.00,52,f,f,f,5842.547,6.812,,,,,6.812
9947,13,27,3,15.00,52,f,f,f,5870.477,34.742,,,,,34.742
9947,16,44,4,12.00,52,f,f,f,5875.547,39.812,,,,,39.812
9947,1,1,5,10.00,52,f,f,f,5892.516,56.781,,,,,56.781
9947,6,10,6,8.00,52,f,f,f,5895.592,59.857,,,,,59.857
9947,10,18,7,6.00,52,f,f,f,5896.338,60.603,,,,,60.603
9947,12,23,8,4.00,52,f,f,f,5899.870,64.135,,,,,64.135
9947,8,14,9,2.00,52,f,f,f,5901.593,65.858,,,,,65.858
9947,18,63,10,1.00,52,f,f,f,5906.409,70.674,,,,,70.674
9947,20,87,11,0.00,52,f,f,f,5907.830,72.095,,,,,72.095
9947,17,55,12,0.00,52,f,f,f,5912.327,76.592,,,,,76.592
9947,15,31,13,0.00,52,f,f,f,5913.036,77.301,,,,,77.301
9947,9,16,14,0.00,52,f,f,f,5920.212,84.477,,,,,84.477
9947,11,22,15,0.00,51,f,f,f,,,1,,,,+1 LAP
9947,7,12,,0.00,23,t,f,f,,,,,,,
9947,4,6,,0.00,17,t,f,f,,,,,,,
9947,3,5,,0.00,3,t,f,f,,,,,,,
9947,14,30,,0.00,0,t,f,f,,,,,,,
9947,29,43,,0.00,0,f,t,f,,,,,,,
9948,18,63,1,0.00,34,f,f,f,65.542,0.000,,,,,0
9948,1,1,2,0.00,30,f,f,f,65.607,0.065,,,,,0.065
9948,19,81,3,0.00,33,f,f,f,65.697,0.155,,,,,0.155
9948,39,89,4,0.00,29,f,f,f,65.766,0.224,,,,,0.224
9948,6,10,5,0.00,34,f,f,f,65.780,0.238,,,,,0.238
9948,3,5,6,0.00,35,f,f,f,65.874,0.332,,,,,0.332
9948,12,23,7,0.00,35,f,f,f,65.946,0.404,,,,,0.404
9948,17,55,8,0.00,33,f,f,f,66.017,0.475,,,,,0.475
9948,16,44,9,0.00,20,f,f,f,66.099,0.557,,,,,0.557
9948,4,6,10,0.00,33,f,f,f,66.110,0.568,,,,,0.568
9948,7,12,11,0.00,35,f,f,f,66.130,0.588,,,,,0.588
9948,13,27,12,0.00,32,f,f,f,66.140,0.598,,,,,0.598
9948,10,18,13,0.00,32,f,f,f,66.160,0.618,,,,,0.618
9948,8,14,14,0.00,32,f,f,f,66.170,0.628,,,,,0.628
9948,14,30,15,0.00,34,f,f,f,66.189,0.647,,,,,0.647
9948,29,43,16,0.00,34,f,f,f,66.246,0.704,,,,,0.704
9948,11,22,17,0.00,30,f,f,f,66.262,0.720,,,,,0.72
9948,23,38,18,0.00,32,f,f,f,66.369,0.827,,,,,0.827
9948,15,31,19,0.00,32,f,f,f,66.510,0.968,,,,,0.968
9948,20,87,20,0.00,30,f,f,f,66.738,1.196,,,,,1.196
9949,2,4,1,0.00,35,f,f,f,64.580,0.000,,,,,0
9949,19,81,2,0.00,35,f,f,f,64.737,0.157,,,,,0.157
9949,1,1,3,0.00,24,f,f,f,64.898,0.318,,,,,0.318
9949,10,18,4,0.00,32,f,f,f,65.022,0.442,,,,,0.442
9949,9,16,5,0.00,32,f,f,f,65.190,0.610,,,,,0.61
9949,18,63,6,0.00,34,f,f,f,65.229,0.649,,,,,0.649
9949,11,22,7,0.00,31,f,f,f,65.292,0.712,,,,,0.712
9949,3,5,8,0.00,31,f,f,f,65.411,0.831,,,,,0.831
9949,8,14,9,0.00,31,f,f,f,65.457,0.877,,,,,0.877
9949,16,44,10,0.00,34,f,f,f,65.511,0.931,,,,,0.931
9949,7,12,11,0.00,35,f,f,f,65.537,0.957,,,,,0.957
9949,14,30,12,0.00,31,f,f,f,65.543,0.963,,,,,0.963
9949,4,6,13,0.00,34,f,f,f,65.547,0.967,,,,,0.967
9949,6,10,14,0.00,36,f,f,f,65.613,1.033,,,,,1.033
9949,15,31,15,0.00,31,f,f,f,65.698,1.118,,,,,1.118
9949,12,23,16,0.00,37,f,f,f,65.765,1.185,,,,,1.185
9949,17,55,17,0.00,37,f,f,f,65.814,1.234,,,,,1.234
9949,20,87,18,0.00,35,f,f,f,65.835,1.255,,,,,1.255
9949,13,27,19,0.00,35,f,f,f,65.918,1.338,,,,,1.338
9949,29,43,20,0.00,34,f,f,f,66.176,1.596,,,,,1.596
9950,2,4,1,0.00,21,f,f,f,64.324,0.000,,,,,0
9950,19,81,2,0.00,20,f,f,f,64.442,0.118,,,,,0.118
9950,1,1,3,0.00,28,f,f,f,64.534,0.210,,,,,0.21
9950,9,16,4,0.00,20,f,f,f,64.574,0.250,,,,,0.25
9950,16,44,5,0.00,23,f,f,f,64.790,0.466,,,,,0.466
9950,18,63,6,0.00,18,f,f,f,65.018,0.694,,,,,0.694
9950,7,12,7,0.00,18,f,f,f,65.053,0.729,,,,,0.729
9950,10,18,8,0.00,20,f,f,f,65.062,0.738,,,,,0.738
9950,11,22,9,0.00,17,f,f,f,65.139,0.815,,,,,0.815
9950,3,5,10,0.00,18,f,f,f,65.182,0.858,,,,,0.858
9950,14,30,11,0.00,19,f,f,f,65.182,0.858,,,,,0.858
9950,8,14,12,0.00,21,f,f,f,65.243,0.919,,,,,0.919
9950,13,27,13,0.00,18,f,f,f,65.283,0.959,,,,,0.959
9950,12,23,14,0.00,22,f,f,f,65.314,0.990,,,,,0.99
9950,17,55,15,0.00,21,f,f,f,65.326,1.002,,,,,1.002
9950,20,87,16,0.00,21,f,f,f,65.366,1.042,,,,,1.042
9950,6,10,17,0.00,26,f,f,f,65.366,1.042,,,,,1.042
9950,15,31,18,0.00,21,f,f,f,65.519,1.195,,,,,1.195
9950,29,43,19,0.00,26,f,f,f,65.546,1.222,,,,,1.222
9950,4,6,20,0.00,18,f,f,f,66.023,1.699,,,,,1.699
9951,2,4,1,0.00,18,f,f,f,,,,64.672,64.410,63.971,"[0.0, 0.0, 0.0]"
9951,9,16,2,0.00,21,f,f,f,,,,65.197,64.734,64.492,"[0.525, 0.324, 0.521]"
9951,19,81,3,0.00,19,f,f,f,,,,64.966,64.556,64.554,"[0.294, 0.146, 0.583]"
9951,16,44,4,0.00,21,f,f,f,,,,65.115,64.896,64.582,"[0.443, 0.486, 0.611]"
9951,18,63,5,0.00,18,f,f,f,,,,65.189,64.860,64.763,"[0.517, 0.45, 0.792]"
9951,14,30,6,0.00,17,f,f,f,,,,65.017,65.041,64.926,"[0.345, 0.631, 0.955]"
9951,1,1,7,0.00,18,f,f,f,,,,65.106,64.836,64.929,"[0.434, 0.426, 0.958]"
9951,3,5,8,0.00,21,f,f,f,,,,65.123,64.846,65.132,"[0.451, 0.436, 1.161]"
9951,7,12,9,0.00,17,f,f,f,,,,65.178,65.052,65.276,"[0.506, 0.642, 1.305]"
9951,6,10,10,0.00,21,f,f,f,,,,65.054,64.846,65.649,"[0.382, 0.436, 1.678]"
9951,8,14,11,0.00,14,f,f,f,,,,65.197,65.128,,"[0.525, 0.718, null]"
9951,12,23,12,0.00,18,f,f,f,,,,65.143,65.205,,"[0.471, 0.795, null]"
9951,4,6,13,0.00,12,f,f,f,,,,65.063,65.226,,"[0.391, 0.816, null]"
9951,29,43,14,0.00,15,f,f,f,,,,65.278,65.288,,"[0.606, 0.878, null]"
9951,20,87,15,0.00,15,f,f,f,,,,65.218,65.312,,"[0.546, 0.902, null]"
9951,10,18,16,0.00,9,f,f,f,,,,65.329,,,"[0.657, null, null]"
9951,15,31,17,0.00,9,f,f,f,,,,65.364,,,"[0.692, null, null]"
9951,11,22,18,0.00,6,f,f,f,,,,65.369,,,"[0.697, null, null]"
9951,17,55,19,0.00,12,f,f,f,,,,65.582,,,"[0.91, null, null]"
9951,13,27,20,0.00,9,f,f,f,,,,65.606,,,"[0.934, null, null]"
9955,2,4,1,25.00,70,f,f,f,5027.693,0.000,,,,,0
9955,19,81,2,18.00,70,f,f,f,5030.388,2.695,,,,,2.695
9955,9,16,3,15.00,70,f,f,f,5047.513,19.820,,,,,19.82
9955,16,44,4,12.00,70,f,f,f,5056.713,29.020,,,,,29.02
9955,18,63,5,10.00,70,f,f,f,5090.089,62.396,,,,,62.396
9955,14,30,6,8.00,70,f,f,f,5095.447,67.754,,,,,67.754
9955,8,14,7,6.00,69,f,f,f,,,1,,,,+1 LAP
9955,3,5,8,4.00,69,f,f,f,,,1,,,,+1 LAP
9955,13,27,9,2.00,69,f,f,f,,,1,,,,+1 LAP
9955,15,31,10,1.00,69,f,f,f,,,1,,,,+1 LAP
9955,20,87,11,0.00,69,f,f,f,,,1,,,,+1 LAP
9955,4,6,12,0.00,69,f,f,f,,,1,,,,+1 LAP
9955,6,10,13,0.00,69,f,f,f,,,1,,,,+1 LAP
9955,10,18,14,0.00,69,f,f,f,,,1,,,,+1 LAP
9955,29,43,15,0.00,69,f,f,f,,,1,,,,+1 LAP
9955,11,22,16,0.00,68,f,f,f,,,2,,,,+2 LAPS
9955,12,23,,0.00,15,t,f,f,,,,,,,
9955,1,1,,0.00,0,t,f,f,,,,,,,
9955,7,12,,0.00,0,t,f,f,,,,,,,
9955,17,55,,0.00,0,f,t,f,,,,,,,
9956,1,1,1,0.00,28,f,f,f,73.193,0.000,,,,,0
9956,12,23,2,0.00,28,f,f,f,73.232,0.039,,,,,0.039
9956,17,55,3,0.00,31,f,f,f,73.275,0.082,,,,,0.082
9956,18,63,4,0.00,29,f,f,f,73.535,0.342,,,,,0.342
9956,16,44,5,0.00,30,f,f,f,73.620,0.427,,,,,0.427
9956,4,6,6,0.00,31,f,f,f,73.631,0.438,,,,,0.438
9956,2,4,7,0.00,30,f,f,f,73.651,0.458,,,,,0.458
9956,14,30,8,0.00,30,f,f,f,73.737,0.544,,,,,0.544
9956,6,10,9,0.00,29,f,f,f,73.817,0.624,,,,,0.624
9956,9,16,10,0.00,9,f,f,f,73.885,0.692,,,,,0.692
9956,11,22,11,0.00,27,f,f,f,73.927,0.734,,,,,0.734
9956,8,14,12,0.00,25,f,f,f,73.972,0.779,,,,,0.779
9956,7,12,13,0.00,30,f,f,f,74.002,0.809,,,,,0.809
9956,19,81,14,0.00,28,f,f,f,74.198,1.005,,,,,1.005
9956,10,18,15,0.00,25,f,f,f,74.203,1.010,,,,,1.01
9956,3,5,16,0.00,30,f,f,f,74.324,1.131,,,,,1.131
9956,20,87,17,0.00,30,f,f,f,74.520,1.327,,,,,1.327
9956,15,31,18,0.00,23,f,f,f,74.605,1.412,,,,,1.412
9956,29,43,19,0.00,29,f,f,f,74.645,1.452,,,,,1.452
9956,13,27,20,0.00,28,f,f,f,74.821,1.628,,,,,1.628
9957,18,63,1,0.00,33,f,f,f,72.123,0.000,,,,,0
9957,2,4,2,0.00,32,f,f,f,72.151,0.028,,,,,0.028
9957,7,12,3,0.00,33,f,f,f,72.411,0.288,,,,,0.288
9957,12,23,4,0.00,36,f,f,f,72.445,0.322,,,,,0.322
9957,8,14,5,0.00,31,f,f,f,72.458,0.335,,,,,0.335
9957,19,81,6,0.00,32,f,f,f,72.562,0.439,,,,,0.439
9957,17,55,7,0.00,37,f,f,f,72.631,0.508,,,,,0.508
9957,16,44,8,0.00,34,f,f,f,72.653,0.530,,,,,0.53
9957,1,1,9,0.00,31,f,f,f,72.666,0.543,,,,,0.543
9957,14,30,10,0.00,30,f,f,f,72.751,0.628,,,,,0.628
9957,4,6,11,0.00,31,f,f,f,72.799,0.676,,,,,0.676
9957,6,10,12,0.00,34,f,f,f,72.874,0.751,,,,,0.751
9957,3,5,13,0.00,32,f,f,f,72.896,0.773,,,,,0.773
9957,13,27,14,0.00,33,f,f,f,72.914,0.791,,,,,0.791
9957,11,22,15,0.00,35,f,f,f,72.939,0.816,,,,,0.816
9957,20,87,16,0.00,36,f,f,f,73.080,0.957,,,,,0.957
9957,15,31,17,0.00,33,f,f,f,73.175,1.052,,,,,1.052
9957,29,43,18,0.00,33,f,f,f,73.898,1.775,,,,,1.775
9957,10,18,19,0.00,2,f,f,f,72.123,0.000,,,,,0.0
9958,2,4,1,0.00,24,f,f,f,71.799,0.000,,,,,0
9958,9,16,2,0.00,29,f,f,f,71.877,0.078,,,,,0.078
9958,18,63,3,0.00,20,f,f,f,71.950,0.151,,,,,0.151
9958,16,44,4,0.00,26,f,f,f,72.050,0.251,,,,,0.251
9958,1,1,5,0.00,20,f,f,f,72.072,0.273,,,,,0.273
9958,8,14,6,0.00,21,f,f,f,72.247,0.448,,,,,0.448
9958,7,12,7,0.00,21,f,f,f,72.348,0.549,,,,,0.549
9958,19,81,8,0.00,18,f,f,f,72.519,0.720,,,,,0.72
9958,17,55,9,0.00,22,f,f,f,72.519,0.720,,,,,0.72
9958,12,23,10,0.00,22,f,f,f,72.573,0.774,,,,,0.774
9958,4,6,11,0.00,22,f,f,f,72.651,0.852,,,,,0.852
9958,6,10,12,0.00,27,f,f,f,72.684,0.885,,,,,0.885
9958,14,30,13,0.00,27,f,f,f,72.791,0.992,,,,,0.992
9958,10,18,14,0.00,28,f,f,f,72.794,0.995,,,,,0.995
9958,20,87,15,0.00,27,f,f,f,72.825,1.026,,,,,1.026
9958,15,31,16,0.00,22,f,f,f,72.827,1.028,,,,,1.028
9958,29,43,17,0.00,27,f,f,f,73.060,1.261,,,,,1.261
9958,13,27,18,0.00,19,f,f,f,73.072,1.273,,,,,1.273
9958,3,5,19,0.00,22,f,f,f,73.172,1.373,,,,,1.373
9958,11,22,20,0.00,14,f,f,f,73.573,1.774,,,,,1.774
9959,18,63,1,0.00,21,f,f,f,,,,72.075,71.570,70.899,"[0.249, 0.0, 0.0]"
9959,1,1,2,0.00,20,f,f,f,,,,72.054,71.638,71.059,"[0.228, 0.068, 0.16]"
9959,19,81,3,0.00,23,f,f,f,,,,71.939,71.715,71.120,"[0.113, 0.145, 0.221]"
9959,7,12,4,0.00,21,f,f,f,,,,72.279,71.974,71.391,"[0.453, 0.404, 0.492]"
9959,16,44,5,0.00,27,f,f,f,,,,71.952,71.885,71.526,"[0.126, 0.315, 0.627]"
9959,8,14,6,0.00,27,f,f,f,,,,72.073,71.805,71.586,"[0.247, 0.235, 0.687]"
9959,2,4,7,0.00,22,f,f,f,,,,71.826,71.599,71.625,"[0.0, 0.029, 0.726]"
9959,9,16,8,0.00,27,f,f,f,,,,72.038,71.626,71.682,"[0.212, 0.056, 0.783]"
9959,4,6,9,0.00,21,f,f,f,,,,72.211,72.003,71.867,"[0.385, 0.433, 0.968]"
9959,12,23,10,0.00,30,f,f,f,,,,72.090,71.892,71.907,"[0.264, 0.322, 1.008]"
9959,11,22,11,0.00,15,f,f,f,,,,72.334,72.102,,"[0.508, 0.532, null]"
9959,29,43,12,0.00,20,f,f,f,,,,72.234,72.142,,"[0.408, 0.572, null]"
9959,13,27,13,0.00,18,f,f,f,,,,72.323,72.183,,"[0.497, 0.613, null]"
9959,20,87,14,0.00,19,f,f,f,,,,72.306,72.340,,"[0.48, 0.77, null]"
9959,15,31,15,0.00,21,f,f,f,,,,72.378,72.634,,"[0.552, 1.064, null]"
9959,3,5,16,0.00,11,f,f,f,,,,72.385,,,"[0.559, null, null]"
9959,17,55,17,0.00,13,f,f,f,,,,72.398,,,"[0.572, null, null]"
9959,10,18,18,0.00,12,f,f,f,,,,72.517,,,"[0.691, null, null]"
9959,14,30,19,0.00,10,f,f,f,,,,72.525,,,"[0.699, null, null]"
9959,6,10,20,0.00,12,f,f,f,,,,72.667,,,"[0.841, null, null]"
9963,18,63,1,25.00,70,f,f,f,5512.688,0.000,,,,,0
9963,1,1,2,18.00,70,f,f,f,5512.916,0.228,,,,,0.228
9963,7,12,3,15.00,70,f,f,f,5513.702,1.014,,,,,1.014
9963,19,81,4,12.00,70,f,f,f,5514.797,2.109,,,,,2.109
9963,9,16,5,10.00,70,f,f,f,5516.130,3.442,,,,,3.442
9963,16,44,6,8.00,70,f,f,f,5523.401,10.713,,,,,10.713
9963,8,14,7,6.00,70,f,f,f,5523.660,10.972,,,,,10.972
9963,13,27,8,4.00,70,f,f,f,5528.052,15.364,,,,,15.364
9963,15,31,9,2.00,69,f,f,f,,,1,,,,+1 LAP
9963,17,55,10,1.00,69,f,f,f,,,1,,,,+1 LAP
9963,20,87,11,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,11,22,12,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,29,43,13,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,3,5,14,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,6,10,15,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,4,6,16,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,10,18,17,0.00,69,f,f,f,,,1,,,,+1 LAP
9963,2,4,18,0.00,66,t,f,f,,,,,,,
9963,12,23,,0.00,46,t,f,f,,,,,,,
9963,14,30,,0.00,53,t,f,f,,,,,,,
9964,2,4,1,0.00,29,f,f,f,73.718,0.000,,,,,0
9964,1,1,2,0.00,18,f,f,f,74.085,0.367,,,,,0.367
9964,16,44,3,0.00,29,f,f,f,74.096,0.378,,,,,0.378
9964,9,16,4,0.00,31,f,f,f,74.238,0.520,,,,,0.52
9964,19,81,5,0.00,28,f,f,f,74.294,0.576,,,,,0.576
9964,14,30,6,0.00,28,f,f,f,74.339,0.621,,,,,0.621
9964,20,87,7,0.00,26,f,f,f,74.597,0.879,,,,,0.879
9964,4,6,8,0.00,26,f,f,f,74.605,0.887,,,,,0.887
9964,11,22,9,0.00,27,f,f,f,74.643,0.925,,,,,0.925
9964,6,10,10,0.00,28,f,f,f,74.746,1.028,,,,,1.028
9964,18,63,11,0.00,32,f,f,f,74.751,1.033,,,,,1.033
9964,10,18,12,0.00,24,f,f,f,74.786,1.068,,,,,1.068
9964,8,14,13,0.00,20,f,f,f,74.798,1.080,,,,,1.08
9964,13,27,14,0.00,21,f,f,f,74.865,1.147,,,,,1.147
9964,17,55,15,0.00,26,f,f,f,74.935,1.217,,,,,1.217
9964,3,5,16,0.00,23,f,f,f,75.155,1.437,,,,,1.437
9964,25,50,17,0.00,23,f,f,f,75.298,1.580,,,,,1.58
9964,7,12,18,0.00,31,f,f,f,75.369,1.651,,,,,1.651
9964,40,45,19,0.00,26,f,f,f,75.522,1.804,,,,,1.804
9964,29,43,20,0.00,19,f,f,f,75.530,1.812,,,,,1.812
9965,19,81,1,0.00,28,f,f,f,72.760,0.000,,,,,0
9965,18,63,2,0.00,32,f,f,f,73.046,0.286,,,,,0.286
9965,1,1,3,0.00,30,f,f,f,73.070,0.310,,,,,0.31
9965,2,4,4,0.00,31,f,f,f,73.070,0.310,,,,,0.31
9965,9,16,5,0.00,33,f,f,f,73.260,0.500,,,,,0.5
9965,7,12,6,0.00,31,f,f,f,73.298,0.538,,,,,0.538
9965,8,14,7,0.00,28,f,f,f,73.301,0.541,,,,,0.541
9965,6,10,8,0.00,30,f,f,f,73.385,0.625,,,,,0.625
9965,4,6,9,0.00,29,f,f,f,73.400,0.640,,,,,0.64
9965,14,30,10,0.00,29,f,f,f,73.494,0.734,,,,,0.734
9965,16,44,11,0.00,29,f,f,f,73.533,0.773,,,,,0.773
9965,13,27,12,0.00,30,f,f,f,73.592,0.832,,,,,0.832
9965,11,22,13,0.00,31,f,f,f,73.683,0.923,,,,,0.923
9965,17,55,14,0.00,34,f,f,f,73.721,0.961,,,,,0.961
9965,12,23,15,0.00,32,f,f,f,73.839,1.079,,,,,1.079
